estimator,regime_n,regime_cov,seed,coverage,ci_width
calibrated-dr-cpo,500,0.5,0,75.0,0.08971860447192848
calibrated-dr-cpo,500,0.5,1,75.0,0.09434929385138585
calibrated-dr-cpo,500,0.5,2,75.0,0.11815997674983475
calibrated-dr-cpo,500,0.5,3,100.0,0.1982044722482757
calibrated-dr-cpo,500,0.5,4,75.0,0.12023535372005867
calibrated-dr-cpo,500,0.5,5,75.0,0.1252742341987162
calibrated-dr-cpo,500,0.5,6,75.0,0.1415867824533653
calibrated-dr-cpo,500,0.5,7,75.0,0.19074138344159824
calibrated-dr-cpo,500,0.5,8,75.0,0.1392224021672399
calibrated-dr-cpo,500,0.5,9,75.0,0.16188149438331875
calibrated-dr-cpo,500,0.5,10,75.0,0.15255559226523985
calibrated-dr-cpo,500,0.5,11,100.0,0.18216382250495777
calibrated-dr-cpo,500,0.5,12,75.0,0.13292706327372636
calibrated-dr-cpo,500,0.5,13,100.0,0.13345011048140099
calibrated-dr-cpo,500,0.5,14,75.0,0.1524590704219032
calibrated-dr-cpo,500,0.5,15,75.0,0.10986860427756862
calibrated-dr-cpo,500,0.5,16,75.0,0.1010152089672865
calibrated-dr-cpo,500,0.5,17,75.0,0.12028539057634946
calibrated-dr-cpo,500,0.5,18,100.0,0.16343290399750304
