estimator,regime_n,regime_cov,seed,coverage,ci_width
calibrated-dr-cpo,250,0.1,34,100.0,0.9817039286699256
calibrated-dr-cpo,250,0.1,35,100.0,0.8026104573057713
calibrated-dr-cpo,250,0.1,36,100.0,0.7070603587743995
calibrated-dr-cpo,250,0.1,37,100.0,0.6921312965731743
calibrated-dr-cpo,250,0.1,38,100.0,0.568071470520612
calibrated-dr-cpo,250,0.1,39,100.0,0.7776544086787237
calibrated-dr-cpo,250,0.1,40,100.0,1.672041169983159
calibrated-dr-cpo,250,0.1,41,75.0,0.8805716205519026
calibrated-dr-cpo,250,0.1,42,100.0,0.31638741773088486
calibrated-dr-cpo,250,0.1,43,100.0,1.9130508488586981
calibrated-dr-cpo,250,0.1,44,100.0,0.8823959326000572
calibrated-dr-cpo,250,0.1,45,100.0,0.6713679200042701
